Marital_status,Application_mode,Previous_qualification_grade,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations
1,1,143,140,0,0,1,1,0,19,8,7,14.285714285714286,8,8,7,14.285714285714286,0
1,44,120,120,0,0,1,1,0,22,6,3,11.75,6,12,2,10,0
1,17,124,119.5,1,0,1,1,0,20,5,5,14.8,5,5,5,17.6,0
2,39,168,153.9,0,1,0,1,0,34,6,0,0,6,0,0,0,0
2,39,133.1,130,0,0,1,1,0,24,6,1,10,5,5,0,0,0
1,39,150,107,1,0,1,1,0,26,5,0,0,5,5,0,0,0
1,39,140,132.8,0,0,1,1,0,35,7,4,12.6,7,9,5,12.38,0
1,1,145,127.5,1,0,1,1,0,22,5,5,12.428571428571429,5,7,5,11.8,0
1,17,123,122,0,0,1,1,0,19,5,3,12.333333333333334,5,5,0,0,0
1,1,120,114.8,1,0,0,1,0,19,6,0,0,6,0,0,0,0
1,44,140,140,0,1,1,1,0,20,0,0,0,0,0,0,0,0
1,51,126,111,0,1,1,1,0,21,11,10,12.1,8,9,8,13.333333333333334,0
1,1,137,133.2,1,0,1,0,1,19,6,6,14.714285714285714,6,6,6,15,0
1,1,130,123,1,0,1,0,0,18,6,6,12.666666666666666,6,7,6,12.833333333333334,0
1,53,150,150,0,0,1,0,1,23,12,12,14.384615384615383,10,12,10,13.3,0
1,17,147,132.3,1,0,1,0,1,18,5,5,13.4,5,6,5,12.2,0
1,18,140,126,1,0,1,0,0,18,8,7,13.314285714285717,8,8,7,13.314285714285717,0
1,1,132,119.3,1,0,1,0,0,19,8,7,11.98857142857143,8,8,7,11.98857142857143,0
1,53,130,133.8,1,0,1,0,0,21,11,11,11.545454545454543,9,13,8,12.88888888888889,0
1,1,130,126.5,1,0,1,0,1,18,6,6,16.46153846153846,6,8,6,13.875,0
1,1,151,138.4,1,0,1,0,1,24,6,6,13.666666666666666,6,6,6,12.833333333333334,0
1,1,144,129,1,0,1,0,0,18,7,7,12.65,8,9,8,13.411111111111111,0
1,17,131,129.8,1,0,1,0,0,20,7,6,14.37,8,10,7,14.65,0
1,1,130,128.3,1,0,0,0,1,18,6,3,12,6,15,3,10.666666666666666,0
1,43,130,130,0,0,1,0,1,19,6,4,12,6,14,3,11,0
1,17,131,121.9,1,0,1,0,0,19,6,5,12.6,6,7,5,11.2,0
1,1,135,129.4,0,1,1,0,0,18,6,6,12.166666666666666,6,6,6,12.333333333333334,0
1,1,145,125.5,1,0,1,0,1,18,8,8,13.76375,8,8,8,13.76375,0
1,17,118,117.8,1,0,1,0,1,19,7,6,12.4,7,8,6,12.8,0
1,1,152,139,1,0,1,0,0,18,7,6,14.333333333333334,7,7,6,14.333333333333334,0
1,17,137,137.7,1,1,0,0,0,19,6,1,10,6,13,0,0,0
1,1,123,113.6,1,0,1,0,0,21,7,7,14.69625,8,9,8,14.622222222222224,0
1,17,131,128.5,0,0,1,0,1,18,7,7,12.855555555555556,8,8,8,13.9125,0
1,1,141,142.8,0,0,1,0,0,18,7,7,13.7,8,9,8,13.994444444444444,0
1,1,144,137.7,0,0,0,0,0,23,5,0,0,5,10,1,12,3
1,1,133,123.2,0,0,1,0,0,18,7,7,13.285714285714286,8,9,8,13.333333333333334,0
1,43,120,120,1,0,1,0,0,21,6,5,11.5,6,13,5,11,1
1,18,130,119.3,1,0,1,0,1,19,8,7,11.4,8,8,7,11.4,0
1,44,120,121,0,0,1,0,1,21,6,6,12.333333333333334,6,8,6,11.333333333333334,0
1,1,138,139.4,1,0,1,0,0,18,6,5,12.8,6,10,4,12.2,0
1,17,124,113.9,1,0,1,0,1,20,5,5,12,5,8,4,15,1
1,1,133,124.6,1,0,1,0,1,18,6,5,13,6,9,5,13.5,0
1,17,122,123.8,1,1,0,0,1,18,6,6,11.833333333333334,6,8,6,11,0
1,1,138,126.3,1,0,1,0,0,18,6,6,14,6,9,6,13.333333333333334,0
1,17,134,120.4,1,0,1,0,1,18,6,6,12.333333333333334,6,6,6,13.5,0
1,39,133.1,139.9,1,0,1,0,1,24,6,6,12.5,6,11,6,12.833333333333334,0
1,1,142,133.3,1,0,1,0,0,19,0,0,0,0,0,0,0,0
1,1,141,126,1,0,1,0,0,18,8,7,15.657142857142857,8,8,7,15.657142857142857,0
1,1,145,133.5,0,0,1,0,0,19,6,6,12.166666666666666,6,6,6,11.333333333333334,0
1,17,145,127.9,1,0,1,0,0,19,6,0,0,6,0,0,0,0
1,39,140,102.5,0,0,1,0,0,26,6,4,11.75,6,12,0,0,0
1,39,133.1,97,0,1,0,1,0,36,5,0,0,5,5,0,0,0
1,17,128,134.7,0,0,0,1,0,19,0,0,0,0,0,0,0,0
1,42,120,113.8,0,0,0,1,0,27,5,0,0,5,0,0,0,0
1,1,120,116.9,0,0,1,1,0,18,5,1,13,5,5,0,0,0
1,1,139,124,1,0,1,1,1,18,8,7,13.331428571428573,8,8,7,13.331428571428573,0
1,39,139.3,117.5,0,0,1,1,0,28,6,0,0,6,0,0,0,0
1,44,150,154.8,1,0,1,1,0,21,0,0,0,0,0,0,0,0
1,1,138,141,0,0,1,1,0,19,7,6,13.7,7,7,6,13.7,0
1,39,133.1,120,0,1,0,1,0,26,5,0,0,5,5,0,0,5
1,51,136,133.6,1,0,1,1,0,20,9,9,13.454545454545457,7,9,6,13.875,0
1,1,134,122,1,0,1,1,0,19,8,7,12.2,8,8,7,12.2,0
1,1,140,120,1,0,1,1,0,21,5,3,10,5,10,4,11,0
1,53,110,114.2,0,0,1,1,1,23,6,5,13,6,7,6,12.857142857142858,0
1,39,133.1,95.5,0,0,1,1,0,29,6,6,12,6,6,6,14,0
1,1,129,120,0,0,1,1,0,20,8,7,15.028571428571428,8,8,7,15.028571428571428,0
1,1,116,111.1,0,0,1,1,0,18,6,6,12,6,7,6,11.714285714285714,0
1,1,130,128.6,1,0,1,1,0,19,6,5,12,6,8,5,12.4,0
1,7,130,130,0,0,0,1,0,23,7,3,13.666666666666666,8,8,3,11.333333333333334,4
1,1,116,111.1,0,0,1,1,0,21,0,0,0,0,0,0,0,0
1,1,147,134.4,1,0,1,1,1,18,0,0,0,0,0,0,0,0
1,1,117,131,1,1,0,1,0,21,6,1,14,6,7,0,0,7
1,51,141,125,0,0,1,1,0,22,6,0,0,6,7,0,0,0
1,18,133.1,106,1,0,1,1,0,21,7,7,12.375,7,11,5,12.583333333333334,0
1,39,133.1,128,1,0,0,1,0,32,7,0,0,8,0,0,0,0
1,7,120,120,1,0,1,1,0,27,18,18,11.421052631578949,13,16,13,11.076923076923077,1
1,1,148,134.8,1,0,1,1,0,18,7,6,13.35,7,7,6,13.35,0
1,39,130,112,1,0,1,1,1,24,6,6,15,6,6,2,16,0
1,1,120,116.1,1,0,1,1,0,22,5,2,10.5,5,5,0,0,0
1,43,120,120,1,0,0,1,0,22,6,0,0,4,6,0,0,2
1,1,133,119.7,1,0,1,1,0,19,5,5,13.25,5,6,5,11.833333333333334,0
1,17,129,117.1,1,0,1,1,0,19,5,0,0,5,5,0,0,0
1,1,140,131,1,0,1,0,1,18,8,8,13.88125,8,8,8,13.88125,0
1,1,127,130.9,1,0,1,0,0,18,6,6,11.333333333333334,6,8,5,12.6,0
1,1,131,134.9,1,1,1,0,0,20,0,0,0,0,0,0,0,0
1,17,132,127.1,1,0,1,0,0,19,6,6,12.857142857142858,6,7,6,13.666666666666666,0
1,17,113,110.2,1,1,1,0,0,19,6,5,11.6,6,6,6,12.5,0
1,17,115,108.7,1,0,1,0,1,18,6,5,11.4,6,6,6,11.333333333333334,0
1,44,150,147.7,0,1,1,0,1,22,7,7,13.571428571428571,9,9,9,13.77777777777778,0
2,39,133.1,123,0,0,1,0,0,31,7,6,11.833333333333334,7,8,7,12.228571428571428,0
1,17,141,142.8,0,0,1,0,1,19,7,7,14.428571428571429,7,7,7,14.142857142857142,0
1,1,136,125.2,1,0,1,0,1,18,6,6,12.285714285714286,6,9,5,12.4,0
1,1,140,141.8,0,0,1,0,0,21,5,5,14.4,5,5,5,13.8,0
1,17,143,130.6,1,0,1,0,1,18,7,7,13.15,8,9,8,15.06875,0
1,44,130,130,0,1,0,1,0,25,5,0,0,5,5,0,0,0
1,15,133.1,100,0,1,1,1,0,21,5,0,0,6,8,0,0,0
1,18,129,119,1,0,1,0,1,19,8,7,12.342857142857143,8,8,7,12.342857142857143,0
1,17,118,122.2,1,0,1,0,0,22,6,4,10.5,6,14,1,11,0
1,15,150,150,0,0,1,1,0,19,5,5,10.6,5,8,5,11.6,0
1,39,133.1,135.5,0,0,1,0,0,58,6,0,0,6,6,0,0,0
1,16,122,127.3,1,0,1,0,1,19,6,4,11.25,6,6,6,12,0
1,43,127,127,1,0,1,1,0,23,9,6,10.5,10,10,10,11.7,0
1,18,131,127.5,1,0,1,0,0,18,7,7,13.457142857142856,8,8,8,14.5125,0
1,1,130,122,0,0,1,0,0,20,5,5,12.6,5,8,4,12.333333333333334,0
1,17,130,115.8,0,0,0,0,0,18,6,0,0,6,0,0,0,0
1,17,130,121.6,0,0,1,0,0,18,6,6,13.666666666666666,6,8,5,13.6,0
1,17,122,116.4,1,1,1,0,1,18,5,5,11.6,5,5,5,11.8,0
1,39,114,120,0,0,1,0,0,24,6,6,12.571428571428571,6,10,5,12.833333333333334,0
1,17,143,127.3,1,0,1,0,0,18,6,5,11.8,6,7,5,11.4,0
1,17,141,125.6,1,0,1,0,1,19,6,6,11.333333333333334,6,6,6,11.833333333333334,0
1,1,129,118.5,1,0,1,0,0,18,6,6,10.666666666666666,6,6,6,11.5,0
1,1,137,134.6,1,0,1,0,1,19,0,0,0,0,0,0,0,0
1,44,140,140,0,0,1,0,0,22,6,6,13.333333333333334,6,9,4,11.5,0
1,17,120,117.9,1,0,1,0,1,21,6,5,13,6,7,6,12.833333333333334,0
1,1,144,128,1,0,1,0,1,18,8,7,12.90857142857143,8,11,7,12.90857142857143,0
1,1,123,113.2,1,0,1,0,0,20,6,4,12,6,11,1,10,0
1,16,152,156.9,1,0,1,0,0,19,6,6,15.333333333333334,6,9,6,15.833333333333334,0
1,15,133.1,100,0,1,0,1,0,26,7,6,13,6,6,2,14,0
2,39,140,101,0,0,1,0,0,35,6,6,12.5,6,6,6,12.166666666666666,0
1,18,133,121.5,1,0,1,0,1,19,6,6,13,6,6,6,14.333333333333334,0
1,1,138,126.8,1,0,1,1,0,18,5,4,11.75,5,10,5,12.571428571428571,1
1,1,142,132.9,0,0,1,1,0,19,5,4,12.5,5,5,4,14.25,0
1,1,115,134.3,1,0,1,1,0,25,17,17,11.61111111111111,17,22,17,12.055555555555555,0
1,17,125,120.5,1,0,1,1,0,18,6,6,14,6,6,6,14.666666666666666,0
1,17,170,144.1,1,1,0,1,0,26,6,0,0,6,10,0,0,0
1,43,140,100,0,0,1,1,0,34,5,5,13.8,5,6,5,13.833333333333334,0
1,1,110,114.8,1,0,0,1,0,18,5,0,0,5,5,0,0,0
1,1,114,111.9,0,0,0,1,0,18,0,0,0,0,0,0,0,0
1,17,138,125.4,1,0,1,1,1,18,5,4,12.25,5,9,3,12.333333333333334,0
1,44,140,140,0,0,1,1,0,20,6,3,11.5,6,12,3,13.666666666666666,0
1,44,140,140,0,0,1,1,0,25,7,6,12.571428571428571,9,9,9,12.555555555555555,0
1,17,132,127.8,0,0,1,1,0,18,6,6,12,6,10,5,12.166666666666666,0
1,1,148,131.6,1,0,1,1,0,19,12,11,12,12,21,12,12.307692307692308,0
1,1,132,119.4,1,0,1,1,0,20,0,0,0,0,0,0,0,0
1,18,126,129.9,1,0,1,1,1,20,7,6,12,6,6,6,11.166666666666666,0
1,1,120,113.4,1,0,1,1,1,19,5,0,0,5,5,0,0,0
1,18,119,112,1,0,0,1,0,20,5,0,0,5,0,0,0,0
1,39,120,140,0,0,1,1,0,24,6,4,10.5,6,16,4,12.5,0
1,44,150,150,1,0,1,1,0,20,6,5,12.857142857142858,6,11,6,12.3,0
1,51,140,150,0,0,1,1,0,23,5,2,13,5,11,1,10,0
1,43,116,116.2,0,0,1,1,0,21,11,11,12.454545454545457,11,17,8,12.75,0
1,17,120,120.4,1,0,1,1,0,20,5,3,11,5,6,0,0,0
1,1,170,155,0,0,1,1,1,18,6,6,15.5,6,6,6,14.166666666666666,0
1,1,123,123.4,1,0,1,1,0,18,6,6,12.333333333333334,6,6,6,13.666666666666666,0
1,17,130,126.2,0,0,1,1,1,18,6,6,11.333333333333334,6,8,6,12.285714285714286,0
1,17,117,120.5,1,0,1,1,0,19,6,0,0,6,0,0,0,0
1,17,130,122.5,0,0,1,1,0,19,5,4,12,5,9,5,12.6,0
1,39,133,139.2,1,1,1,1,0,33,5,2,12.5,5,9,2,11.5,1
1,51,128,131.2,1,0,1,1,0,21,12,12,13.666666666666666,11,16,11,13,0
2,39,133.1,120,0,1,0,1,0,25,6,2,14.5,6,13,0,0,1
1,1,123,116.7,1,0,1,1,1,20,6,4,13.2,6,8,0,0,0
1,53,150,150,1,0,1,1,1,22,7,5,12.166666666666666,8,14,5,14.8,0
4,39,133.1,117.5,0,0,1,0,0,39,6,4,11.25,6,6,6,11.333333333333334,0
1,1,140,137.6,1,0,1,1,1,21,6,6,15.166666666666666,6,7,6,14.428571428571429,0
1,17,126,124.3,0,0,1,0,1,19,6,6,11.166666666666666,6,7,4,13.4,0
1,39,133.1,116,0,0,1,0,1,26,7,6,10.983333333333334,7,8,6,10.983333333333334,0
1,18,121,121.4,1,0,1,0,1,19,6,4,10.75,6,11,5,11.5,0
1,53,140,142.8,1,0,0,0,1,20,12,11,13.384615384615383,9,13,7,14.285714285714286,0
1,43,131,125,0,0,1,1,0,24,6,0,0,6,6,0,0,0
1,17,124,126.1,1,0,1,1,0,20,5,4,13,5,9,5,14.833333333333334,3
2,39,120,155.8,0,0,1,1,0,29,6,6,16.11111111111111,6,7,6,13.5,0
1,1,133.1,116,0,0,1,1,0,20,6,6,11.5,6,8,6,11,0
1,44,110,110,1,0,1,1,0,20,6,4,10.75,6,12,2,10.5,0
1,39,133.1,97.2,1,0,1,1,1,24,6,4,11.6,6,8,5,13,0
1,39,133.1,100,0,1,1,1,0,24,7,0,0,7,7,0,0,0
1,7,140,140,0,0,1,1,0,23,5,5,13.8,5,7,5,14.142857142857142,0
1,43,130,128,1,0,1,1,0,20,7,7,13.585714285714284,8,8,8,14.6875,0
1,17,110,115.3,1,0,1,1,0,19,6,6,13.857142857142858,6,8,5,13,0
1,44,160,160,1,0,1,1,1,20,6,6,13.444444444444445,6,9,5,12.6,0
1,1,138,133.1,0,0,1,1,0,18,6,6,14,6,7,6,13.857142857142858,0
1,1,126,119,1,1,1,1,0,20,6,1,12,6,0,0,0,0
2,39,120,156,1,0,1,1,0,33,5,5,14.2,5,6,5,13.833333333333334,0
1,17,122,123.1,1,0,0,0,0,19,6,3,11,6,12,3,12,0
1,1,134,136.1,1,0,1,1,0,19,0,0,0,0,0,0,0,0
1,43,134,132.7,1,0,1,1,0,22,13,13,14,12,13,12,13,0
1,43,140,128.2,0,0,1,0,0,39,7,0,0,8,0,0,0,0
1,17,127,126.7,1,0,0,1,0,22,1,0,0,6,0,0,0,0
1,17,143,156.3,1,0,1,1,1,19,0,0,0,0,0,0,0,0
1,10,115,116.1,1,0,1,0,0,19,6,6,13.5,6,6,6,14.333333333333334,0
1,17,131,123.8,1,0,1,0,0,19,7,0,0,8,0,0,0,0
1,1,146,153,1,0,1,0,1,21,17,17,13.38888888888889,17,18,17,14.88888888888889,0
1,7,140,140,1,0,0,0,0,39,7,0,0,8,0,0,0,0
1,17,135,131.9,1,0,1,1,0,19,12,12,13.583333333333334,11,12,11,13.583333333333334,0
1,39,133.1,140,1,1,0,1,0,24,5,0,0,5,5,0,0,0
1,39,120,115,1,0,1,1,0,27,5,1,10,5,5,0,0,0
2,39,133.1,168,0,0,1,1,0,29,5,5,15.2,5,5,5,15.2,0
1,17,130,101.3,1,0,1,1,0,20,6,4,12.8,6,17,0,0,0
1,1,125,122.6,0,0,1,1,0,21,5,5,11.166666666666666,5,5,4,11,0
1,1,151,132.3,0,0,1,1,0,19,8,7,12.828571428571427,8,9,7,12.828571428571427,0
1,17,112,111.7,0,1,0,1,0,19,6,6,12.5,6,10,4,12.6,0
1,39,120,98.7,0,0,1,1,1,28,5,3,10,5,10,3,12.4,0
1,15,140,140,1,0,0,0,0,21,6,6,11.5,6,10,4,13.25,0
1,10,140,140,1,1,0,0,0,23,8,7,11.328571428571427,8,11,7,11.328571428571427,0
1,17,143,133.8,1,0,1,0,0,18,7,6,13.033333333333331,7,7,6,13.033333333333331,0
2,15,133.1,100,0,0,1,0,0,59,6,6,12.166666666666666,6,7,4,11.75,0
1,1,136,130.8,1,0,1,0,0,18,5,5,14.4,5,5,5,13.6,0
1,39,130,106.2,1,0,1,0,0,27,7,0,0,7,14,0,0,0
1,1,141,125.6,1,0,1,0,1,18,6,6,12.666666666666666,6,6,6,12,0
1,18,121,117.5,1,1,0,0,0,20,6,2,12,6,14,3,11.666666666666666,0
2,39,120,122.5,0,0,0,0,0,32,5,0,0,5,5,0,0,0
1,17,129,132.9,1,0,1,0,0,19,5,3,11.666666666666666,5,10,4,10.8,0
2,39,133.1,103,0,0,1,0,0,41,6,0,0,6,0,0,0,0
4,17,100,107,0,0,1,0,0,38,5,1,10,5,10,0,0,0
1,7,133.1,100,0,0,1,1,0,35,7,0,0,6,9,0,0,0
1,39,133.1,100,1,0,1,0,0,27,6,4,12.25,6,16,3,12,0
1,17,139,131.3,1,0,1,0,0,19,6,4,12,6,6,6,12.5,0
2,39,133.1,118.4,0,0,0,0,0,39,5,0,0,5,5,0,0,0
2,7,100,100,0,0,0,0,0,37,5,0,0,5,10,0,0,0
5,39,110,110,0,0,0,0,0,37,8,0,0,8,8,0,0,1
2,43,133.1,100,0,0,1,0,1,35,16,16,12.6875,13,13,13,12,0
1,43,123,106.2,0,0,1,0,0,49,13,10,10.4,9,18,6,10.666666666666666,0
1,7,110,110,0,0,1,0,0,52,15,14,10.466666666666669,12,16,12,10.923076923076923,0
1,1,130,122.3,1,0,1,0,0,18,5,5,14.333333333333334,5,8,5,13,1
1,39,133.1,112.5,0,0,1,0,1,30,7,6,14.666666666666666,6,7,6,14.333333333333334,0
1,1,97,98.1,1,0,1,0,0,21,7,7,12.835714285714284,8,8,8,14.23125,0
1,1,130,140.2,1,0,1,1,0,20,5,0,0,5,0,0,0,0
1,16,150,134.6,1,0,1,1,0,19,0,0,0,0,0,0,0,0
1,1,141,126.8,1,0,1,1,0,18,8,8,13.24875,8,8,8,13.24875,0
1,1,116,113.6,1,0,1,0,1,22,5,3,14,5,8,5,12.4,0
1,17,135,126.6,1,0,1,0,1,19,6,6,13.625,6,7,6,12.166666666666666,0
1,17,144,130.7,1,0,1,0,1,18,7,7,14.85,8,9,8,15.61111111111111,0
1,1,108,105.9,1,0,1,1,0,21,5,4,10.75,5,6,5,11.4,0
1,43,133.1,100,0,0,1,0,0,37,6,0,0,6,0,0,0,0
1,39,133.1,120,0,1,0,1,0,38,6,0,0,6,10,0,0,0
6,39,130,119,1,0,0,1,0,55,5,0,0,5,5,0,0,0
5,39,133.1,110,0,1,0,0,0,28,6,5,13,6,11,4,11.75,0
5,7,120,120,0,0,1,0,0,46,8,8,12.375,9,11,5,12.4,0
1,1,131,119.8,1,0,1,0,0,22,0,0,0,0,0,0,0,0
2,39,133.1,135.6,0,0,1,0,0,46,6,5,11.4,6,9,4,13.75,0
1,1,131,136.3,1,1,0,0,0,18,5,3,13,5,8,3,12,0
1,1,146,149.2,1,0,1,1,1,21,6,6,13.5,6,6,6,14.166666666666666,0
1,43,120,100,0,0,1,0,0,34,5,0,0,5,10,1,11,0
1,17,119,125,1,0,1,0,1,21,6,5,12,6,8,5,11.2,0
1,1,132,131,1,0,1,0,1,18,6,5,13,6,7,6,13,0
1,1,130,122,1,0,1,1,0,20,0,0,0,0,0,0,0,0
1,17,119,118,1,0,1,1,0,19,6,2,10.5,6,11,1,12,0
1,17,134,126,1,0,1,1,0,22,6,6,12.666666666666666,6,6,6,12.166666666666666,0
1,44,120,120,0,0,1,1,0,23,6,1,11,6,8,0,0,0
1,17,172,155.6,1,0,1,1,0,19,0,0,0,0,0,0,0,0
1,1,129,127.3,1,1,0,1,1,19,0,0,0,0,0,0,0,0
1,1,164,161.2,0,0,1,1,1,18,6,6,15.571428571428571,6,7,6,16.142857142857142,0
1,17,136,140.9,1,0,1,1,0,18,6,4,12,6,7,5,11.8,0
1,17,117,111.1,0,1,1,1,0,19,6,4,11.25,6,6,3,11.333333333333334,0
1,1,131,149.9,1,0,1,1,0,18,0,0,0,0,0,0,0,0
1,44,120,120,1,0,1,1,0,19,6,6,12.142857142857142,6,11,5,13.6,0
1,39,133.1,120,0,1,0,1,0,27,6,2,11.5,6,7,0,0,0
1,1,101,98.9,1,0,1,1,0,20,6,4,13,6,6,6,13,0
1,1,141,136.3,1,0,1,1,0,18,8,8,12.8875,8,9,8,12.8875,1
1,1,145,130,1,0,1,1,0,18,6,6,12.833333333333334,6,7,6,12.571428571428571,0
1,1,160,141.5,1,0,1,1,0,18,5,3,10.666666666666666,5,11,2,12.5,0
1,17,125,114.5,1,0,1,0,0,18,7,6,11.983333333333334,8,12,8,12.28125,0
1,39,133.1,100,1,0,0,0,0,37,5,0,0,5,5,0,0,5
2,39,120,110.5,0,0,1,0,1,36,6,6,11.833333333333334,6,6,6,11.5,0
2,39,133.1,101,1,0,1,0,0,26,6,3,12.666666666666666,6,15,2,11,0
1,1,121,121,0,0,1,0,0,19,5,4,13.75,5,8,4,14.5,0
1,39,120,95,1,0,1,0,0,24,6,5,11.4,6,8,5,11.8,0
1,1,130,126.9,1,0,1,0,1,19,6,6,13.166666666666666,6,6,6,13,0
1,42,130,116.3,1,0,1,0,1,20,7,6,12.833333333333334,8,8,5,11.8,0
1,18,128,120,1,0,1,0,0,19,6,6,14.125,6,10,5,14.5,0
1,1,126,123.6,1,0,1,0,0,21,5,3,11.666666666666666,5,5,5,13,0
2,39,120,150,0,0,0,0,0,50,7,6,10.25,7,14,4,11.25,0
2,39,100,120,0,0,1,0,0,47,7,6,12.514285714285716,7,15,4,11.75,0
1,42,120,111.3,0,0,1,0,0,24,13,10,11.5,13,18,9,10.444444444444445,0
1,39,110,150,0,0,0,0,0,48,5,1,10,5,5,0,0,0
1,1,127,123.2,1,0,1,0,1,18,6,6,15.714285714285714,6,17,5,12.77777777777778,0
1,44,130,130,1,0,1,1,0,32,6,4,12.5,7,7,4,11,0
1,1,141,137.9,1,0,0,1,0,20,5,3,12,5,5,4,12.75,0
1,39,120,100,0,1,1,1,0,24,5,0,0,5,5,0,0,0
2,39,133.1,120,0,0,1,1,0,53,5,4,12.25,5,8,4,11.75,0
2,39,133.1,131,0,1,0,1,0,42,4,0,0,4,4,0,0,0
2,39,133.1,133.8,1,0,1,1,0,52,5,5,13.6,5,5,5,14.2,0
2,39,110,150,0,0,1,1,0,49,5,5,12.2,5,9,5,11.8,0
1,17,125,126.4,0,0,1,1,1,18,6,6,12.285714285714286,6,7,6,13.333333333333334,1
2,39,130,154,1,0,1,1,0,37,5,3,12,5,8,4,13,1
1,1,121,114.9,0,0,1,1,1,21,7,6,13.342857142857143,8,10,7,11.65,0
1,39,133.1,110,0,1,1,1,0,26,5,0,0,5,5,0,0,0
1,1,147,149.8,1,0,1,1,0,20,12,11,14.272727272727272,12,12,11,14.818181818181818,0
1,1,128,117.9,1,0,1,0,1,19,7,7,12.1375,8,9,8,12.91111111111111,0
1,1,164,165.8,1,0,1,0,0,18,6,6,14.166666666666666,6,7,6,14.857142857142858,0
1,17,137,127.6,1,0,1,0,0,18,7,7,13.528571428571428,8,9,8,14.655555555555557,0
1,17,122,123.8,0,0,1,0,0,20,6,5,12,6,8,6,11,0
1,17,124,126.1,1,0,1,0,0,20,5,5,11.4,6,11,1,11,0
1,1,120,119.7,1,0,1,0,0,21,0,0,0,0,0,0,0,0
1,1,117,121.6,1,0,1,0,0,22,12,12,12.916666666666666,11,16,11,14.5,0
1,43,140,100,0,0,1,0,1,18,7,7,13.6375,8,8,8,14.3875,0
1,1,130,127.6,1,0,1,0,0,18,7,7,12.9,8,15,7,12.142857142857142,0
1,1,138,132.5,1,0,1,0,1,19,8,7,14.36,8,8,7,14.36,0
1,1,142,131,1,0,1,0,0,18,8,7,14.7,8,8,7,14.7,0
1,1,122,113.3,1,0,1,0,1,20,7,7,13,8,8,8,15.0625,0
1,1,131,121.9,1,0,1,0,0,20,6,6,13.5,6,6,0,0,0
1,1,120,118.3,1,0,1,0,0,20,5,5,12.333333333333334,5,7,5,12.6,0
1,1,131,118.8,0,0,1,0,0,19,5,5,13.4,5,6,5,13,0
1,43,120,143.3,1,0,1,0,1,20,0,0,0,0,0,0,0,0
1,53,160,155.7,1,0,1,0,0,27,12,11,14.727272727272728,9,10,7,14.142857142857142,0
1,1,157,153.9,1,0,1,0,0,18,6,6,16.571428571428573,6,6,6,15.666666666666666,0
1,1,150,137.8,0,0,1,0,0,18,7,7,15.145,8,8,8,15.7425,0
1,17,148,143.3,0,0,1,0,1,18,7,7,13.44285714285714,8,8,8,15.075,0
1,1,120,123.2,0,0,1,0,0,20,5,5,14.166666666666666,5,6,4,11.75,2
1,17,158,140.5,0,0,1,0,1,20,6,6,11.333333333333334,6,6,6,12.333333333333334,0
1,1,145,130,1,0,1,0,0,18,8,8,13.76125,8,8,8,13.76125,0
1,44,100,104.8,0,1,0,0,0,22,7,5,11.6,9,9,5,10,0
1,17,136,132.5,0,1,1,0,1,22,6,4,12.75,6,8,5,13,0
1,1,148,136.5,0,0,1,0,0,19,6,6,15.307692307692308,6,9,6,14,0
1,44,130,130,1,0,0,0,0,21,6,5,13.285714285714286,6,10,4,12,0
1,39,130,190,1,0,1,0,0,27,7,7,14.757142857142856,8,9,8,14.077777777777778,0
1,17,136,128.5,1,0,1,0,0,18,7,6,12.766666666666666,7,7,6,12.766666666666666,0
1,17,122,126.6,0,0,0,0,0,18,5,5,10.4,6,13,0,0,0
1,17,140,131.6,1,0,1,1,0,19,7,0,0,7,0,0,0,0
5,39,110,119,0,0,1,1,1,35,5,4,10.5,5,6,5,12.6,0
1,17,130,127.6,0,0,1,1,0,23,5,4,14.25,5,6,5,13.4,0
1,39,133.1,100,0,0,1,1,0,28,7,3,11.916666666666666,7,17,0,0,0
1,1,124,117.7,1,1,1,1,0,20,5,4,12,5,6,5,11.6,0
1,1,124,124.7,1,0,1,1,0,21,5,3,11,5,5,4,12.75,0
1,17,128,124.5,1,0,1,1,0,18,6,6,14.166666666666666,6,8,5,13,0
1,1,125,140.8,1,0,1,1,0,22,6,6,14.666666666666666,6,6,6,15,0
1,17,121,111.9,1,0,1,1,0,21,5,0,0,5,10,5,12.285714285714286,1
1,7,140,140,0,1,0,1,0,38,7,3,12.666666666666666,5,5,0,0,0
1,43,136,123.8,1,0,1,1,0,19,0,0,0,0,0,0,0,0
1,7,140.8,134,0,0,1,1,0,24,5,0,0,5,0,0,0,0
1,18,142,130.8,1,0,0,1,0,19,6,0,0,6,0,0,0,0
1,1,133,130.2,1,0,1,1,1,19,7,7,13.7,8,9,8,14.022222222222222,0
1,39,130,147.6,0,0,1,1,0,31,5,0,0,5,0,0,0,0
1,17,120,113.4,1,0,1,1,1,19,6,6,13.333333333333334,6,7,6,13.285714285714286,0
1,17,141,133.7,1,0,1,1,0,22,6,5,11.4,6,6,6,12.166666666666666,0
